SIDO	SGG	EMD_ETC	읍면동명	투표구명	선거인수	투표수	더불어민주당 이재명	국민의힘 윤석열	정의당 심상정	기본소득당 오준호	국가혁명당 허경영	노동당 이백윤	새누리당 옥은호	신자유민주연합 김경재	우리공화당 조원진	진보당 김재연	통일한국당 이경희	한류연합당 김민찬	유효투표수	무효투표수	기권수
서울특별시	성동구	행당제2동		행당제2동제4투	2,311	1,715	585	1,048	59	0	3	0	0	0	6	0	1	1	1,703	12	596
서울특별시	성동구	행당제2동		행당제2동제5투	2,403	1,736	692	962	45	0	13	2	0	1	3	1	0	1	1,720	16	667
서울특별시	성동구	마장동	마장동	소계	17,471	13,080	6,010	6,415	362	5	90	5	1	4	16	11	0	4	12,923	157	4,391
서울특별시	성동구	마장동		관내사전투표	4,736	4,736	2,493	2,075	109	3	18	2	0	0	0	1	0	0	4,701	35	0
서울특별시	성동구	마장동		마장동제1투	1,964	1,145	443	628	36	0	14	2	1	0	0	2	0	0	1,126	19	819
서울특별시	성동구	마장동		마장동제2투	2,233	1,557	647	817	57	1	11	1	0	1	1	2	0	2	1,540	17	676
서울특별시	성동구	마장동		마장동제3투	2,420	1,697	668	930	53	1	15	0	0	2	7	4	0	1	1,681	16	723
서울특별시	성동구	마장동		마장동제4투	1,932	1,252	552	637	27	0	9	0	0	1	4	0	0	0	1,230	22	680
서울특별시	성동구	마장동		마장동제5투	2,203	1,360	682	608	33	0	15	0	0	0	4	1	0	0	1,343	17	843
서울특별시	성동구	마장동		마장동제6투	1,983	1,333	525	720	47	0	8	0	0	0	0	1	0	1	1,302	31	650
서울특별시	성동구	사근동	사근동	소계	8,737	6,159	2,597	3,160	212	9	38	1	0	4	1	4	1	3	6,030	129	2,578
서울특별시	성동구	사근동		관내사전투표	2,483	2,483	1,183	1,158	90	2	10	1	0	1	0	3	1	2	2,451	32	0
서울특별시	성동구	사근동		사근동제1투	1,344	796	321	409	32	0	5	0	0	1	1	0	0	1	770	26	548
서울특별시	성동구	사근동		사근동제2투	1,992	1,145	505	570	36	3	9	0	0	0	0	0	0	0	1,123	22	847
서울특별시	성동구	사근동		사근동제3투	2,918	1,735	588	1,023	54	4	14	0	0	2	0	1	0	0	1,686	49	1,183
서울특별시	성동구	송정동	송정동	소계	8,401	5,932	2,881	2,776	159	8	31	1	0	0	6	3	2	1	5,868	64	2,469
서울특별시	성동구	송정동		관내사전투표	2,484	2,484	1,369	1,041	57	2	4	0	0	0	1	2	0	1	2,477	7	0
서울특별시	성동구	송정동		송정동제1투	2,061	1,193	544	583	31	3	9	0	0	0	2	0	0	0	1,172	21	868
서울특별시	성동구	송정동		송정동제2투	1,866	1,104	478	559	37	1	8	0	0	0	2	1	1	0	1,087	17	762
서울특별시	성동구	송정동		송정동제3투	1,990	1,151	490	593	34	2	10	1	0	0	1	0	1	0	1,132	19	839
서울특별시	성동구	용답동	용답동	소계	9,544	6,689	3,393	3,006	162	4	32	3	0	1	4	5	2	3	6,615	74	2,855
서울특별시	성동구	용답동		관내사전투표	3,040	3,040	1,799	1,143	57	2	11	2	0	0	0	0	1	2	3,017	23	0
서울특별시	성동구	용답동		용답동제1투	2,714	1,419	635	712	44	1	8	0	0	0	0	0	0	0	1,400	19	1,295
서울특별시	성동구	용답동		용답동제2투	2,058	1,184	528	602	29	0	7	0	0	0	3	3	0	1	1,173	11	874
서울특별시	성동구	용답동		용답동제3투	1,732	1,046	431	549	32	1	6	1	0	1	1	2	1	0	1,025	21	686
서울특별시	성동구	잘못 투입·구분된 투표지	잘못 투입·구분된 투표지		0	3	1	2	0	0	0	0	0	0	0	0	0	0	3	0	-3
서울특별시	광진구	합계	합계		303,582	235,471	109,922	113,733	7,072	155	1,416	52	36	62	180	172	38	80	232,918	2,553	68,111
서울특별시	광진구	거소·선상투표	거소·선상투표		378	349	125	154	6	2	9	1	0	0	0	0	0	0	297	52	29
서울특별시	광진구	관외사전투표	관외사전투표		28,877	28,872	14,245	13,029	980	21	232	7	5	8	8	37	4	7	28,583	289	5
서울특별시	광진구	재외투표	재외투표		2,434	1,801	996	603	48	1	5	0	2	0	0	1	0	0	1,656	145	633
서울특별시	광진구	중곡제1동	중곡제1동	소계	12,535	9,135	4,617	4,063	276	4	69	3	4	0	3	3	1	2	9,045	90	3,400
서울특별시	광진구	중곡제1동		관내사전투표	4,096	4,096	2,350	1,580	108	1	21	2	2	0	0	1	0	2	4,067	29	0
서울특별시	광진구	중곡제1동		중곡제1동제1투	2,014	1,153	500	580	51	3	9	0	0	0	0	0	0	0	1,143	10	861
서울특별시	광진구	중곡제1동		중곡제1동제2투	2,251	1,311	589	644	47	0	18	0	2	0	0	1	0	0	1,301	10	940
서울특별시	광진구	중곡제1동		중곡제1동제3투	2,290	1,414	660	687	33	0	13	0	0	0	2	1	0	0	1,396	18	876
서울특별시	광진구	중곡제1동		중곡제1동제4투	1,884	1,161	518	572	37	0	8	1	0	0	1	0	1	0	1,138	23	723
서울특별시	광진구	중곡제2동	중곡제2동	소계	17,181	12,522	6,232	5,619	396	16	79	1	3	5	14	17	3	10	12,395	127	4,659
서울특별시	광진구	중곡제2동		관내사전투표	5,512	5,512	3,146	2,129	145	7	25	0	2	1	4	6	1	4	5,470	42	0
서울특별시	광진구	중곡제2동		중곡제2동제1투	2,159	1,226	515	629	46	1	9	0	0	0	0	4	0	3	1,207	19	933
서울특별시	광진구	중곡제2동		중곡제2동제2투	2,535	1,610	703	809	66	2	15	0	0	0	1	2	0	0	1,598	12	925
서울특별시	광진구	중곡제2동		중곡제2동제3투	2,721	1,725	783	817	77	5	12	0	0	0	5	1	0	3	1,703	22	996
서울특별시	광진구	중곡제2동		중곡제2동제4투	1,806	1,033	464	517	21	0	9	1	0	2	0	2	1	0	1,017	16	773
서울특별시	광진구	중곡제2동		중곡제2동제5투	2,448	1,416	621	718	41	1	9	0	1	2	4	2	1	0	1,400	16	1,032
서울특별시	광진구	중곡제3동	중곡제3동	소계	13,288	9,549	4,682	4,371	266	10	92	0	1	4	6	6	3	4	9,445	104	3,739
서울특별시	광진구	중곡제3동		관내사전투표	3,752	3,752	2,120	1,481	90	3	24	0	0	1	1	3	1	1	3,725	27	0
서울특별시	광진구	중곡제3동		중곡제3동제1투	1,942	1,290	573	635	45	3	15	0	0	2	0	2	0	0	1,275	15	652
서울특별시	광진구	중곡제3동		중곡제3동제2투	1,800	1,183	532	584	34	0	16	0	1	0	3	0	0	1	1,171	12	617
서울특별시	광진구	중곡제3동		중곡제3동제3투	1,885	1,127	493	557	37	2	11	0	0	0	1	1	0	0	1,102	25	758
